"","CCL2","SPP1","CD163","LTF","MMP12","TREM2","PPARG","KRT5","SCGB1A1","TEKT1","DNAI1","FCN1","LPL"
"GSM300894",5.0035377372356,3.40345274106357,7.62483997953605,6.29002871214632,5.66429371354318,6.20181371236391,6.40631913583756,7.97071487371389,9.92951927870272,7.65531899893253,7.40174069025906,5.44421234631209,6.8715602484493
"GSM300895",5.3028295988952,1.99126083016299,8.29622465858524,5.86457459960497,5.19267163920311,5.13239394416008,7.31868338987161,8.16952660866506,9.87892940243597,7.26567113358866,7.47127118286595,4.95489313692351,7.04744182417549
"GSM300896",6.07976841529043,2.93646901529187,8.37638467805608,6.61216635709255,4.06599971564097,5.11562786992754,4.96525168525162,7.64843107218687,10.0168187252331,7.73335163106332,6.29306252331075,5.87569439307062,6.72944224623334
"GSM300897",6.99016038151074,2.56387007007923,7.83512039698495,5.44786766159942,5.22584440097233,8.03775211836565,7.3232423684063,7.87692751420698,10.0689042060516,8.03617405891142,6.90174378046907,5.76529331888965,7.52757205700647
"GSM927630",5.51749644243876,3.76979517571005,7.64756389744583,6.28127094228642,5.38623514209975,6.18858937251982,6.25324388353608,6.27724264012564,10.0388085092209,7.81694127558526,6.94518196796369,6.31408273347735,7.1301959016028
"GSM927631",7.90055079449371,3.96316680000115,8.20142650576855,7.52892700545456,7.65208960394501,6.16722625312146,7.02459558830711,8.0132786526188,10.3761230162697,7.99728821567467,6.93492556349493,5.51865844282159,8.29677308287882
"GSM927632",6.87317780809336,3.9279548760846,8.85356929477057,5.85051775115134,5.41431087319917,7.57780465024981,6.79793135462002,6.27819976984523,9.59513452860893,7.82781960451958,6.86248430301996,4.79610414181748,8.96116998045166
"GSM927633",5.7769544085429,4.04288864509681,7.21898118677843,6.96644523450045,5.42452673651195,6.20363292518507,6.73614807121699,6.28343762969018,10.1083346404243,8.11060989437317,8.0286104124278,7.23176792565217,8.5531058250691
"GSM927634",6.01922822213168,4.13796491037175,8.14267597041793,5.73594084663429,5.46528369919116,7.70358993217647,7.54827847135846,6.27453407254129,9.74558904353796,7.75260277028237,6.92256988801176,5.39608099836293,7.94605061441904
"GSM927635",6.95481747809426,4.42609952495761,8.33103999300856,6.82420802752018,5.50001381389572,7.26980962275576,8.9745692846228,6.09903226516665,7.20947337786316,7.66692614534727,6.88626625847292,5.94342224517908,7.78583308051742
"GSM927636",6.67779997746083,3.30132217824039,7.60536945343845,6.60840265229441,5.36849507952583,6.71588268635222,6.86232671913724,6.27505713295428,10.1013094598247,7.59746609992877,6.81452370178243,4.27265363803657,6.96821672401271
"GSM927637",4.7958742981112,3.44432687406323,7.22447388010435,7.23775263077019,5.34132578089689,5.98308490017708,6.16170716868094,6.26918813687623,10.6664284726482,8.18712734288447,7.92683804043155,5.58696585630091,7.89493912380141
"GSM927638",8.19553038744174,3.41328181717289,8.80864012457928,8.22141602495147,5.54435453171661,7.70927726150401,8.02360990908395,6.22745926106849,10.3017440420447,7.90369260024621,6.92955871037353,4.90800263879444,7.46594912447107
"GSM3756358",7.17304688700884,5.68050246840734,8.69722471288723,7.5098065039966,7.26958747250722,7.47178117312435,6.10424539997058,6.8734507824716,9.52039804015662,7.5105093185786,8.00166367248749,6.85650465501684,8.40731423113767
"GSM3756359",7.64963544194392,2.15665210701032,7.51187415928031,7.82975469145437,5.67348209200599,7.35583435741537,6.34671994537516,7.72640152404406,11.5584691866026,8.56254163431304,7.55523107754968,6.13853698128292,6.04780060401332
"GSM3756360",6.15179410286584,2.6507707664093,7.56659206709624,8.94787822636568,6.25082370726525,6.29089500028489,7.39478410328073,7.41999318962242,10.212935971927,8.16472835214989,8.24328339819131,5.00767287581378,9.40065071506073
"GSM3756361",4.66878967104904,2.72390116574148,7.61619065240046,6.45950323888964,6.46130993827816,6.74518710874132,7.80007843241015,6.34897510251322,9.88502038473317,7.7433943239587,6.66869520692844,5.93485848232852,5.72568887827445
"GSM3756362",8.61915476116561,4.98258642941633,9.02630523437414,6.59939911780744,6.05197036300118,7.25156247016334,6.7858585473272,7.00635343720152,10.2877467330153,7.97089789573092,7.24694994828624,6.03458713091945,7.05068492834254
"GSM3756363",7.30596006174471,2.47210022323809,8.57844181563135,8.10302293229849,4.28659619164968,5.92938538942084,5.29105672551899,7.81499518844827,10.9003298571252,8.17259945877455,7.35705299054867,5.75824081316308,8.0025513584444
"GSM3756364",7.56593145116497,2.38154424427245,8.28283812631493,6.63079857278674,5.61745562929811,6.64359531403947,6.20494339580599,5.3932664144452,11.2143563271428,8.45506266874746,8.89022664057704,5.62417620345519,8.41497795640873
"GSM3756365",7.6134372736935,4.21781525620205,8.2907326932795,7.28934480293329,5.09774841702154,7.04333876399741,7.88968781924196,7.15132026463146,10.9687965071648,7.97752115918051,7.25649723035896,5.57918583677242,7.43721368094052
"GSM3756366",6.83201720784584,3.12442625621664,8.48367888781288,6.80179677174001,6.88224259637547,6.05117131845794,7.06572372491162,6.4303507961515,9.60368634780762,8.16472835214989,7.00958512865127,6.14964722163549,8.07264870327758
"GSM3756367",3.73692704214201,4.69093994433722,8.02503618452365,6.97346336691235,5.84817152542034,4.71530052453994,6.76229783585725,6.39850749646433,11.3418163607413,7.53374411123544,6.90477347103309,4.64404002257995,7.28377517558393
"GSM3756368",3.46074308778457,2.55679514332752,7.82022495168161,6.69074905928097,6.00328067173373,5.11177043393664,7.88002688697097,5.98145743166905,9.51460200938347,7.81385328954311,7.185674469343,4.98239564993247,7.72583307878768
"GSM3756369",5.93063772699186,2.27014284666669,8.16377813199901,7.07917404249972,4.80924453860009,6.33532753778842,6.73387826405862,7.91103704804525,10.0724553337116,8.77291620428466,7.95923537538436,4.75835257118297,8.11170232649158
"GSM3756370",5.55097747004389,3.23197535678434,8.31798684067621,6.27280516465632,4.83673785730292,8.32895453538724,8.60692475877824,6.89888900194356,9.47427017307423,7.49359379955376,6.76470461758479,6.55522627087016,8.11170232649158
"GSM3756371",7.08356228713596,4.29935526748466,8.36292112008877,6.93372223149391,4.45517080973568,7.04531952489494,5.67228114460052,7.28951928757078,9.42783803479023,8.01290329392183,7.32124971258587,5.40014929624892,8.30980460404452
"GSM3756372",5.80976320636145,3.39631066365733,8.31060999333008,6.76947894275598,5.3160281435824,6.771488248766,7.64640411485152,7.4265658616161,9.18242465182715,7.45164208472999,7.28729150597432,5.72734278997644,7.8157628633683
"GSM3756373",7.80748446146459,2.87513289816412,8.0345648231801,6.86006723170415,5.47261432725759,7.37403582950744,7.4818392507522,7.00810939510296,10.1865526403399,7.89267823630972,7.59320445616964,6.43513350930401,6.72871799360401
"GSM3756374",7.04895169104117,2.82221297943921,8.77912592295659,6.46808047710606,3.6683633130048,7.63704357073932,6.94557554487395,5.84933932601463,10.5021063903089,8.08303716354018,7.60495616289096,5.40924824097823,6.97949182893105
"GSM3756375",7.94623652363161,2.69143377630563,8.0345648231801,5.5717517937719,5.66429117757078,7.08360194366843,8.30123350407095,6.09752565802453,10.6581181536008,8.3228039846331,7.76826813006581,6.16695750306551,8.20075985595516
"GSM3756376",6.61365341423902,2.44933721265805,8.444853488494,8.11125000449901,5.03066985597728,6.21633636296055,5.46978098849382,7.41690748466269,9.60104401631978,7.6547015357936,7.5881999676385,4.70642010460481,7.29672663197733
"GSM3756377",7.00135118817899,4.25711478049084,7.29330901030433,6.03796802077942,7.97480625688921,5.51587955680286,6.65581956153674,7.046382799004,11.1009603796157,7.87527639438398,7.55434335927578,5.0569267147113,8.2041194765408
"GSM3756378",7.27424530795111,2.13987784752526,7.8882890203595,6.5132595531777,3.82156883536249,7.71658963090143,7.8095148567925,5.61116524597343,10.4484921195086,8.19603230965063,7.4214521099241,6.24659163303329,7.40274229499562
"GSM3756379",7.04388949379797,3.55608009626015,7.94327381264701,5.57373345882072,6.41213261359412,6.36800931327511,7.37789348052161,6.75206086452247,9.94384702780107,7.96914850155981,7.05512259384454,6.26342758935546,7.06862581054159
"GSM3756380",6.84829113762161,3.30008204590249,7.66581102453386,6.3246949226133,6.51830067084879,6.22345444665306,6.99057658629713,6.30954700507265,10.6215467543894,8.12279661090689,7.51896216609065,6.56674710091913,7.03952175603801
"GSM3756381",3.84885835679407,2.47060268994238,8.15605697399543,6.60724372054716,5.80460615539229,3.78556830586356,7.15997208587201,6.42289950894209,11.3087794730279,7.78749049440383,6.81940539543533,4.96223026280932,7.25413356734066
"GSM114093",8.30978167348612,4.99827474991718,9.75143611218638,6.89936011491094,8.82257805671434,8.7997954313453,8.09292131481759,6.40017258192902,9.66162624757388,7.7564842062407,7.49952065768515,6.30546893962113,8.93938581842089
"GSM252828",7.97755971177092,2.45637475038031,9.60860597980106,6.72240895654114,7.71439301379926,8.54175270845374,8.25863401372331,7.99483869952249,9.93739999075407,7.5428268186428,7.27759893423253,6.96809812695427,8.09844524985863
"GSM252830",9.90627214090651,5.11558010471637,9.13998058410133,5.39758387331431,8.05368073666565,8.43009003711595,7.94239151331968,6.49576007813705,9.98663623842202,8.11584342468835,7.38824511783492,7.65295221514842,8.04503908676646
"GSM252831",9.58762164039588,5.42442258981761,8.81678226999487,6.77916704121639,8.05238917555656,7.18705407690096,7.53808956348255,6.3269974862412,9.88643903170642,7.87304074252648,7.21729290586913,7.53393494077363,7.27470696280983
"GSM252833",8.41275178704952,2.4453678807103,8.17662020295984,5.77463907924308,6.02731328535257,7.46410708895947,6.86507002141916,6.69378373329876,9.88643903170642,8.15902406103422,7.87339922485509,5.65766650342258,7.16904103558654
"GSM252835",6.95108418108541,4.62341404800482,9.47877146328402,6.00664516913163,6.6384794751789,8.20091218174277,8.41303208421764,6.92207800773435,10.0464169116779,7.99474971552956,7.30015819996152,6.28459302283607,8.69545954177054
"GSM252836",7.7172387185223,2.96237366715681,7.99371688257981,6.39509594125836,6.41751689652028,7.50762143854814,7.174672094593,6.95429354404705,10.0464169116779,7.8760139908109,6.98963750311228,6.1669917148606,7.35175127224773
"GSM252837",10.1946644931323,5.08900696952854,9.47383030892447,5.53578793046744,8.48278817547928,7.73667882964122,7.66226779216757,6.13240154989482,9.82837492601645,8.09854502222583,7.41471971289834,7.00397625544003,7.89998699992832
"GSM252838",9.39244828577402,4.09221371519993,9.25851473581555,7.10553527900563,7.74883557303298,7.31199333511339,7.56334510755109,6.39235897728743,9.61739602906465,7.98265906574161,7.39558822333192,7.40406373774891,8.12814412092782
"GSM252839",8.05977397036189,2.01133349617188,8.03530936394909,5.40899304305754,5.57549800449991,7.2026791073647,6.78675786508461,6.25523618457713,9.19061268829658,7.99158016296455,8.20221958844305,5.92670888390997,6.51358524966629
"GSM252841",7.79937047057965,3.35908465465781,10.090391449409,4.99749844445305,5.73117385657306,9.91330820632551,9.38888853725203,6.76912463461117,9.82837492601645,7.84737213651507,7.51687112704327,7.81374766389703,9.49701419820642
"GSM254163",9.41850902715655,4.92697090097719,10.0533789359121,5.01030205280429,8.45244955618934,8.08968804007208,7.74202140109009,7.11914301878296,9.82837492601645,7.92219041558626,7.08780342623568,6.90624443475518,8.28840003065083
"GSM254169",9.36830079718706,2.38880999164113,8.46609213855381,5.44605598003475,7.52172634134508,7.65682062059261,6.33327351122273,7.59799589400951,9.27294047606284,7.95436736778098,8.38325027381431,6.17641687944906,6.73792952479668
"GSM254172",7.55634112335407,4.8170725091365,7.95220979378436,6.70032737573915,6.55790066775697,6.43238553918022,5.83585138578669,6.05742965690782,9.93739999075407,7.99158016296455,7.05778593305225,6.28371100965618,5.8113320104486
"GSM254173",10.2737948249917,2.46481662007575,9.64325720778084,4.03322639208864,9.42173907883141,6.47636918229906,7.44102082342629,7.21479886946488,9.82837492601645,7.24616872878203,6.95098404610605,8.56629361543031,7.01849341999516
"GSM254174",9.27962163950538,6.3459494794568,8.81664141550337,3.30921225072804,8.25426950104505,7.8048329794586,6.05693132560014,6.52132889294272,9.82837492601645,7.96726756040351,7.81504910534491,7.43093754338712,7.77366217309138
"GSM254175",7.17803660099325,5.30447200599552,8.06985801027685,5.01678190362243,5.94802269278324,6.07814301271242,5.461563188868,7.62099291140347,9.93739999075407,7.94888959670296,7.37918258266617,5.22757273885489,5.50080860480201
"GSM254176",8.53338548472442,4.83766081204721,8.40298231012369,5.61408387379723,7.96280594469663,7.66164887291056,7.39071173202872,8.71392175168618,9.82837492601645,7.99474971552956,6.80176616729939,6.47858637641355,7.06461738266839
"GSM364038",7.92012099016074,2.46481662007575,8.53477208126382,6.00896878488942,6.89380392557893,7.4318001980089,7.62107210874787,7.17377418094767,9.70755234312309,7.81252984693891,6.34682574456746,7.44295528156387,7.39146855455854
"GSM364041",8.43622505189772,5.38217579214836,9.00161151116487,5.46282561004328,6.56347853339353,7.06064317357486,8.05163799655112,6.198734171466,9.82837492601645,7.51966341309573,7.65674069141712,6.96154465456701,8.11872794617122
"GSM364045",7.34432267069607,3.50008804625386,7.98164732477208,4.84269412585929,6.97519768277055,7.46300985942233,7.1363019548898,8.23104152707868,9.11523058344167,7.52180656014172,8.08521623460945,6.77315983168211,7.8994439455239
"GSM434064",6.71841779527616,4.88917452613969,8.30249032899591,5.73665752959091,7.2076304105739,7.68945763593717,7.15271461185819,6.69748551043919,9.61739602906465,8.17056238683817,7.42635609605383,5.97700217075034,7.75485647692335
"GSM349947",6.82705281713003,4.691460192931,8.60305529373128,6.63055775819436,7.43460235406189,7.08905837128664,7.33136970389258,8.00607054101337,10.1351414899381,7.89407779412824,7.91646697630684,6.19766983101621,7.1372898102143
"GSM349948",7.0565718755244,5.12995035733589,8.25196439642102,7.02536029392612,7.03047147361579,7.73602450756243,7.11936572468811,6.36800742414834,10.0160869746256,7.58273986258235,6.85541470205431,6.5630181716354,7.61266478231288
"GSM349949",8.51051862708469,5.18215393876839,9.93326534350321,6.17910998213264,8.41254453016381,7.73185188283533,7.71787645795696,6.09552428379329,10.3441501468135,7.56339263757407,7.00278726880414,7.30539226374959,6.83575740731554
"GSM349950",8.61471248505386,6.4703015221335,9.31890811651767,6.97075646773956,4.00020639957902,6.51829870206088,6.3881162801875,5.45018083392615,8.80183459069557,7.71575241091461,7.84225659775391,4.99815728617023,7.92994941375129
"GSM349951",7.97413553101737,5.43748037772877,8.1403057140134,7.2285825313914,8.72277087210348,7.37597354323238,7.34773456819469,7.56072495563878,8.57841578164655,7.66187477493712,7.16355283946887,5.10604787515045,8.26406432332654
"GSM349952",8.2580920210683,3.67110146718634,7.93913550210723,6.54253604073159,6.95311079967682,7.05915356613051,6.85677703679868,8.37402502485919,8.83034198782009,7.4363506370133,6.66204883803347,7.8960815180651,6.88131587160832
"GSM349953",8.40936343241727,3.52550814169416,8.16232644899003,7.72433600671788,7.74330766164372,7.50062632185208,7.09479856473484,6.60503957654128,8.7417127242519,7.48597366534343,6.6089721289372,7.26419377671826,6.67544446200874
"GSM349954",9.57011308472281,4.62376227218864,9.80305838774359,6.76922143512676,7.89842604898191,8.6442918728452,7.27678473616359,7.18581356188067,9.07074510545869,7.71342349454195,6.74714248475733,7.71747396646691,7.3741711205083
"GSM349955",5.10837963947413,4.24097611781778,8.67688156595788,6.49442448302808,7.07639948667328,7.22798125919451,7.12729869588178,5.32717665886455,9.00000598670365,7.98414716563038,6.99669213447425,7.22624920466478,7.93227818820271
"GSM349956",8.28097021793677,5.35231244191543,8.56769720273017,6.73121475848811,8.23573826815289,6.33872261772651,6.90398526219067,8.35998981306043,9.5355382890833,7.86326625344961,7.38016213692199,6.50791426143709,6.74496908919288
"GSM349957",7.07372101056677,4.05841444798619,7.98939348618286,6.36601295046213,6.10094029476835,7.27966682119662,7.10072243973362,7.00503037126219,9.70145943504608,8.24791711724647,7.65203454001879,7.53311292085782,7.5568309332963
"GSM349958",7.82912243657853,4.73136002199709,9.10196881666306,6.9944394139681,6.31873119301251,8.80386055241026,7.5831157684352,5.89678656290265,8.95477875299282,7.86991278766327,6.94045076804677,7.31314677701604,6.89625744752566
"GSM114092",8.38262731340548,3.34482063220737,9.80038854617781,6.85425606244918,7.40755958643212,8.3043204536423,8.40798863081383,6.4862361140101,10.0689042060516,7.66497233125946,7.25319842274491,6.68794750184085,8.26571832431662
"GSM114094",9.6961361667968,5.91704602728065,9.60552897214032,7.59116308367776,8.4602483695771,7.79436020860344,8.05523861397605,6.58606372297239,9.69510850026487,7.06179966748963,6.62505802354557,8.02960000983246,8.3593686837751
"GSM114095",8.41943625014224,5.42215034882227,9.98088395659718,6.7029241069188,7.72913385082174,8.9308676734469,8.5604851389356,5.35724145064267,10.0168187252331,8.13918367503614,7.36082705617952,7.77496267212871,8.70525144899551
"GSM252834",8.69360604408395,5.69585492963469,8.62668610124105,7.27655161300678,6.97335572953578,6.60627489574034,7.49930585409994,5.25432958131317,10.1480354557915,8.12749719252737,6.99484275782175,6.57662987751895,7.66403921385114
"GSM252840",6.8294937620279,4.8127601949554,8.55924135433689,6.2559438030883,7.30699478721384,7.92537028910885,7.17011064134859,5.97096425263635,9.69510850026487,8.33883661995886,7.61447312008206,5.97201497645385,8.16279961324385
"GSM252842",8.08879938982178,5.02345921050976,8.41976219343,6.06504964919701,6.68676876885307,7.59639977337257,5.39300011718055,5.75051842154135,9.97392035199956,8.76622679704132,8.14117648541883,6.32611009896162,7.35690382204878
"GSM252843",6.49150089826958,4.54815800131216,7.73816402898877,5.15969125499371,5.87484981886286,8.0551801880077,6.28275489515048,6.57896092470999,9.92951927870272,8.31292359900915,7.81273333123125,4.7698083139979,5.85079995094586
"GSM252844",7.88425799285676,4.53066196726451,9.03970509433235,8.86409434112664,8.18628305992994,8.10810901166224,8.49767394779905,5.28269435798669,9.773659555494,7.80049926290417,7.40912819122654,6.64988157931569,8.87966068204744
"GSM252845",7.30076876480454,3.84696396150077,9.79995389364929,7.39784374589448,6.68346258831833,8.32455206528921,8.32725014593669,6.0360347913185,9.92951927870272,8.29057059973529,7.4516933798427,6.24521059971196,9.23546132900413
"GSM252846",8.2148060575808,5.11850659230271,8.8970777209883,6.89232917437896,8.42116034401715,7.73340522912014,6.56175776657559,6.03234857134533,9.87892940243597,8.01356357799879,7.81873158888488,6.29489181597564,7.61631207454963
"GSM252847",9.66773909910561,2.77299758782806,9.42550331330277,6.41578579592359,9.47448375104889,6.32986960492134,7.48739993157512,4.69859810317896,8.99970730710653,7.97811873803391,8.12824351896239,8.53056407372491,8.93653000037803
"GSM252848",8.37246658981432,5.15567093076852,8.83891945155977,8.31952552403759,6.35043529260801,7.7547466384255,7.33711279734628,5.47056851703453,10.1480354557915,8.50364990976268,7.42541165283397,6.21329567911764,8.77436227734647
"GSM252849",9.24223869973446,3.04816799864655,8.79200614247618,6.79392170519802,8.12293239960736,7.79308525894056,7.38298379721564,5.97468628699724,9.773659555494,8.06995727819028,7.73359449210391,6.57610174186488,7.14889418878988
"GSM252850",7.54853803179629,5.39842187255487,9.2293335685688,7.58162670250684,7.06241087057423,5.08645726220511,7.1566561002294,5.83959128673369,10.1480354557915,8.13181951887894,7.98024878414008,5.97364798647372,7.54477236419778
"GSM252851",9.80416608088072,4.95688330513481,8.97744129633632,8.39836413146744,9.20294226857717,6.52734482409004,6.95678693189883,5.73784693762097,10.1480354557915,7.79562288900688,6.92692497774901,6.318162462974,8.38436626044224
"GSM252852",9.57225964641013,5.52301225283744,8.32293364186208,6.65595521344567,7.80289555399964,6.0985035305058,4.84149765843464,5.24716424802717,10.0168187252331,8.38373089811128,7.54400412131957,6.96243694153107,7.32562782028038
"GSM252853",5.40994518067442,2.83856297861103,8.45224468157168,8.50256665497722,5.70609938023615,7.39638689973579,5.75292446630734,6.53024434299464,10.1480354557915,8.47381503879368,8.09062937599078,5.6479670379301,5.97738321968533
"GSM252854",8.39465276708461,2.22580528141775,9.81650571423555,6.86968978821113,7.26888816761046,9.3604503634262,8.97656538084946,4.35391489008162,9.69510850026487,7.65531899893253,7.74878792714147,7.61628762337935,8.95755975457903
"GSM927650",7.10184490612857,3.46863975768607,8.9485236735726,7.63889930912764,8.82648047383265,6.63617340942546,6.79165279267691,9.05694142651927,10.723992102864,8.88340779648631,8.52222039153283,6.04665610378832,7.26068071428596
"GSM927651",3.42117260683773,4.24872282913614,8.4575987635938,8.18202605089662,6.8234888552289,5.99805141594286,6.41596213020892,6.11942141969069,9.5603532187705,7.83023951106188,6.92810436359328,5.38940058970425,8.56425049834391
"GSM927652",6.43562148068471,3.83878666473469,7.00328680610587,6.46497569351942,5.36673576461583,5.47162732134423,6.15129188774046,6.27354221021895,10.5200248167627,8.45199320935396,7.99392380158983,6.47667111695578,7.17296857456734
"GSM927653",6.56453641316137,3.70046587593332,8.69309999782628,7.00360022409922,5.54183694971985,5.75163672175417,6.28689732017575,6.74257326795487,10.5325013033385,8.57048517264445,8.34979798491048,6.07402023198515,8.04550737314089
"GSM927654",7.64019886388892,3.93736014358392,8.98221463232533,6.2185770384723,7.79075019579286,7.16271383911566,6.39192725278135,6.13043775272365,10.1721943093999,7.80503481492816,6.9434896962853,7.24276971894367,6.59921176282688
"GSM927655",9.67622754028476,3.29726139236638,8.74694086819376,7.05060290798015,5.72486583186357,7.91419795592532,7.47724994593558,6.23810114090783,8.43871709924291,7.61195932069662,6.84824897454274,6.98620896824331,6.95442521433942
"GSM927656",7.38014114813009,3.95961171685736,8.23853374282249,7.09915611625765,5.4068227936579,6.55020206897527,7.44418638203162,6.96204030505986,10.7028659360817,8.08436589700849,6.97583846595845,4.51982728485529,9.24315042102308
"GSM927657",8.51133409291567,3.82572652591291,7.73714196684838,7.91864832293717,5.37625602364713,5.93300614988571,5.90743674952054,9.03364866659698,10.5200248167627,8.62002164234973,8.38082902320325,6.76798279534588,7.33740642802118
"GSM927658",7.42302134188756,4.73719765210224,8.24044820694789,7.36282680860418,5.41209428843964,5.2915888301025,6.49134423012761,6.28084733463039,10.3060844826295,8.13711159711726,8.10573795479534,7.57529684717602,6.93993997468022
"GSM927659",8.92883611160307,4.65258274182984,8.71739817609111,5.92442609692734,5.50834301260756,8.38821836218907,8.14902355376456,6.11415577007632,9.43410579360674,7.64404823117891,6.91981763880029,6.13938104581029,7.95425558984592
"GSM927660",8.66218980455834,3.98547057680912,9.8456539738457,4.68731654247545,6.0771193010682,8.69458975417421,7.12645041619868,6.27198180372096,9.5764895213147,7.73022110132893,6.92066583425031,6.35000965844898,5.72319755602017
"GSM927661",8.19553038744174,5.44644492083427,8.70995508908882,8.37316958945801,7.18938160981314,7.2591077831186,5.14280139513284,6.39519018790004,9.99431169025949,7.80839971022999,6.9095681129242,7.5017112326148,5.09473595340909
"GSM927662",5.53368632834824,3.10974193023276,8.68569494750384,6.68111287055453,5.40590681679253,6.17843342554777,7.77561254819993,6.26600207806932,9.92511425686204,7.60243673634993,6.91698003276247,5.27190405629727,7.61902639137644
"GSM927663",8.62148493020652,3.58084356223351,8.54183629894345,9.31828286923405,9.65387750346111,8.42457455196905,7.62366678653819,6.62754597378382,10.0767081638073,7.62272973324087,6.87167288975181,6.81911509346657,7.32344186636862
"GSM927664",6.36811937247153,3.53548638733291,9.9409639751548,6.8423958288776,5.45779895191991,7.74312173261397,6.32114506993272,8.4300399274214,10.1833058996326,8.06391881929358,7.20747963996226,6.87205996754366,6.80937004864842
"GSM927665",6.68309752743318,3.18569578027888,9.69659759583934,6.78823758643087,9.14750663038943,9.07201291761806,9.07544478953834,6.26026482765046,9.32382496756516,7.5073750467859,6.81086492209739,7.28927511611338,7.52388746697226
"GSM927666",7.97753934884002,3.26293970326688,8.97412467561725,7.97518637351954,5.54103306044691,7.6981904501556,7.2660187831206,6.26550757221787,9.89936344167072,7.58438377738219,6.85474226898493,6.83499233728208,7.05135354423629
"GSM927667",7.38014114813009,3.13318856432813,7.34114688498469,5.58713751157341,5.42719964546008,5.23166902815522,6.32804459764027,8.36213446065581,9.9731254963005,7.75226320255692,6.93784496532857,7.33307200193083,8.60759777056015
"GSM3756336",7.41956198748442,3.23877229125813,8.19344287345102,8.37852904958435,7.32243653198301,8.2307182173,6.93839025092797,7.77733443624494,9.48448778166488,8.22027536890563,7.03545181143645,7.49662486718865,8.18149591095009
"GSM3756337",7.88586683423853,5.79997626894929,8.12035611644965,6.68067822104369,8.77991142942318,7.15161393597371,6.88580041158108,7.21928666508518,9.05610302738746,7.46669864816322,6.90175528979619,4.823776467671,8.44923960295728
"GSM3756338",7.87517182019799,5.96937372551166,7.42263094684834,7.51641966204127,8.54284994285437,7.68878912641516,6.80565708124166,7.30413310498243,9.28203290922725,8.31262642699965,7.29942489897917,6.37823591714264,9.54904825728516
"GSM3756339",6.83687213620627,4.12434148130835,8.23404484186688,7.02277310394521,5.7692833594471,6.93501358555752,6.39720268257136,5.75212743577736,9.35744511158937,7.38504939791138,6.60788787555445,5.2678165867219,6.84512166291846
"GSM3756340",7.63870905450601,4.984761223298,9.16902405477378,6.35894354311602,6.51780801822517,8.80033032760273,6.60312016875064,5.21486179924104,9.24254544678677,8.0397760173302,8.00210960532696,6.65915024054644,7.07487772819439
"GSM3756341",8.76615428919012,7.11556889015714,9.73323221384953,7.09636240478738,3.33194908602478,6.5434904065169,6.03532400495572,5.63716781176416,9.28337167823331,7.68089510148035,7.63487489604341,5.02937474163962,8.11489108013399
"GSM3756342",5.57442133054566,2.35124078011374,8.22693600877948,7.84903744188512,5.58624626311452,5.91831268702512,6.29821947440185,7.04579956965186,9.58563551010954,8.10214380389032,7.69061861293822,4.81755350900739,7.47349906504473
"GSM3756343",6.51673620440047,4.11160098024356,8.59670268380628,7.29637085908948,7.42051357128408,7.02736138286768,7.57010803078713,6.80474533302725,9.96780455679056,8.15282456660212,7.65735446012218,6.01795696395122,6.91181685488477
"GSM3756344",7.51459283754256,5.47691103891735,8.60500355523149,7.14232568703997,6.81408803237452,7.12094094144055,6.73064259149675,6.6478935954083,9.55016234099071,7.62691768087832,6.36894495698414,7.0292589473432,7.75003657807355
"GSM3756345",8.48701371995197,5.58599117028129,10.3974189739451,6.44051148380994,8.34302773699607,7.69169348005694,8.2916968215816,6.24991415782128,9.84988853515025,7.88399126024312,6.97752359018695,7.33266054683547,6.79027844817194
"GSM3756346",8.17177079837987,3.69362072322233,7.74133844471906,7.20730442047509,6.93570143935842,7.01471407241095,6.70648634312,7.19949116353583,9.59658725736437,8.31065711945696,5.85738422582147,7.88869060412936,7.0068677589169
"GSM3756347",8.37693772413974,2.86472770942507,8.10417996843781,7.61881746504699,7.82353400975513,7.45851656903049,6.79561759558754,6.80363026473754,9.32922225739769,7.55059755927861,7.01047099511609,7.44417150814338,6.66286924538331
"GSM3756348",8.22636370807502,5.72440721315526,8.90573781481672,6.86427441771302,8.42850061259884,6.18975964007078,6.55831573838359,8.0396251134418,9.78407851685372,7.82830453486325,6.9485579192143,6.13637869999698,6.69545476781678
"GSM3756349",8.38936069080498,4.14065232133918,8.51250360340523,6.95150219116904,6.12352460884402,6.55672748294962,5.87938578809333,6.88190233728499,9.33710325851946,7.92883556589834,7.57881656227872,6.77547098294118,5.84614519976165
"GSM3756350",7.91723634682723,3.3549444036753,9.39315132563359,7.36616174131474,5.57713622260515,8.34068827601316,7.57010803078713,8.47635236693371,9.40921601003411,7.50708376193596,8.16578346971575,7.22645172577307,5.7859153969697
"GSM3756351",6.87129508166557,5.65786397958149,8.19344287345102,6.38609934285409,7.11424544326878,7.85420168221872,7.10935754168621,7.25560809907831,10.0668105697619,8.33239075953566,7.38156267833057,6.5984613114073,7.58204554027749
"GSM3756352",6.96592117071915,3.48489734866381,7.61619065240046,6.57311382760405,6.02963043838724,7.0115336325548,7.63336613969307,6.8681286999184,9.24648271250694,7.96955192840034,7.22744659665608,7.69337343815195,7.52332099934845
"GSM3756353",8.66014021831378,3.09343883426365,8.7995736429185,8.35395349770383,6.07323086869526,7.20788497465455,6.41952469844193,6.67106050700347,9.3260906505994,7.85398073253609,6.42454984412984,7.34902245251623,6.69681152677757
